,ret,trgt,bin,side
2017-12-03 19:45:00.000,0.015499592115996608,0.01,1,-1.0
2017-12-03 20:25:00.000,,0.01,0,
2017-12-03 21:00:00.000,0.038959973753281085,0.01,1,-1.0
2017-12-03 21:45:00.000,,0.01,0,
2017-12-03 22:50:00.000,,0.01,0,
2017-12-04 00:50:00.000,,0.01,0,
2017-12-04 04:20:00.000,,0.01,0,
2017-12-04 05:10:00.000,,0.01,0,
2017-12-04 07:30:00.000,,0.01,0,
2017-12-04 08:05:00.000,-0.02819634127904047,0.01,0,-1.0
2017-12-04 08:50:00.000,-0.03525172604948823,0.01,0,-1.0
2017-12-04 11:30:00.000,,0.01,0,
2017-12-04 11:55:00.000,,0.01,0,
2017-12-04 12:30:00.000,,0.01,0,
2017-12-04 13:30:00.000,-0.03706053138800103,0.01,0,-1.0
2017-12-04 14:00:00.000,-0.0210890852639124,0.01,0,-1.0
2017-12-04 14:05:00.000,0.023516182653759987,0.01,1,-1.0
2017-12-04 14:35:00.000,0.01652159317075519,0.01,1,-1.0
2017-12-04 14:55:00.000,0.01943385156937527,0.01,1,-1.0
2017-12-04 16:15:00.000,,0.01,0,
2017-12-04 16:55:00.000,,0.01,0,
2017-12-04 17:25:00.000,,0.01,0,
2017-12-04 18:10:00.000,,0.01,0,
2017-12-04 19:05:00.000,,0.01,0,
2017-12-04 20:55:00.000,,0.01,0,
2017-12-04 21:50:00.000,,0.01,0,
2017-12-04 22:55:00.000,,0.01,0,
2017-12-05 00:10:00.000,,0.01,0,
2017-12-05 01:50:00.000,,0.01,0,
2017-12-05 02:55:00.000,,0.01,0,
2017-12-05 04:25:00.000,,0.01,0,
2017-12-05 04:55:00.000,,0.01,0,
2017-12-05 06:15:00.000,,0.01,0,
2017-12-05 08:25:00.000,,0.01,0,
2017-12-05 10:15:00.000,,0.01,0,
2017-12-05 11:20:00.000,,0.01,0,
2017-12-05 12:05:00.000,,0.01,0,
2017-12-05 13:35:00.000,,0.01,0,
2017-12-05 15:25:00.000,,0.01,0,
2017-12-05 16:10:00.000,,0.01,0,
2017-12-05 16:55:00.000,,0.01,0,
2017-12-05 18:10:00.000,,0.01,0,
2017-12-05 19:45:00.000,,0.01,0,
2017-12-05 20:40:00.000,,0.01,0,
2017-12-05 21:45:00.000,,0.01,0,
2017-12-05 22:55:00.000,,0.01,0,
2017-12-06 00:40:00.000,,0.01,0,
2017-12-06 02:20:00.000,0.013420174908737481,0.01,1,1.0
2017-12-06 04:30:00.000,,0.01,0,
2017-12-06 05:20:00.000,-0.03482948066756497,0.01,0,1.0
2017-12-06 06:30:00.000,0.017022876167973378,0.01,1,1.0
2017-12-06 07:20:00.000,0.022568975757248477,0.01,1,1.0
2017-12-06 08:30:00.000,0.016613435679969868,0.01,1,1.0
2017-12-06 09:30:00.000,,0.01,0,
2017-12-06 10:45:00.000,,0.01,0,
2017-12-06 11:15:00.000,,0.01,0,
2017-12-06 14:35:00.000,,0.01,0,
2017-12-06 15:40:00.000,,0.01,0,
2017-12-06 16:15:00.000,,0.01,0,
2017-12-06 17:35:00.000,0.01834611919517326,0.01,1,1.0
2017-12-06 19:20:00.000,,0.01,0,
2017-12-06 20:15:00.000,,0.01,0,
2017-12-06 21:00:00.000,,0.01,0,
2017-12-06 22:20:00.000,,0.01,0,
2017-12-06 23:00:00.000,,0.01,0,
2017-12-07 00:15:00.000,-0.020904599011782876,0.01,0,1.0
2017-12-07 01:15:00.000,0.05321309125656981,0.01,1,1.0
2017-12-07 02:30:00.000,,0.01,0,
2017-12-07 04:05:00.000,,0.01,0,
2017-12-07 05:00:00.000,,0.01,0,
2017-12-07 05:30:00.000,,0.01,0,
2017-12-07 07:20:00.000,,0.01,0,
2017-12-07 09:20:00.000,,0.01,0,
2017-12-07 10:25:00.000,,0.01,0,
2017-12-07 11:20:00.000,,0.01,0,
2017-12-07 13:45:00.000,,0.01,0,
2017-12-07 14:30:00.000,,0.01,0,
2017-12-07 15:35:00.000,,0.01,0,
2017-12-07 16:20:00.000,-0.021037825275968647,0.01,0,1.0
2017-12-07 17:10:00.000,,0.01,0,
2017-12-07 18:05:00.000,,0.01,0,
2017-12-07 18:50:00.000,,0.01,0,
2017-12-07 20:00:00.000,,0.01,0,
2017-12-07 21:30:00.000,,0.01,0,
2017-12-07 22:35:00.000,,0.01,0,
2017-12-07 23:45:00.000,,0.01,0,
2017-12-08 00:40:00.000,,0.01,0,
2017-12-08 01:40:00.000,,0.01,0,
2017-12-08 04:15:00.000,,0.01,0,
2017-12-08 05:15:00.000,,0.01,0,
2017-12-08 05:50:00.000,,0.01,0,
2017-12-08 06:50:00.000,,0.01,0,
2017-12-08 09:25:00.000,,0.01,0,
2017-12-08 10:15:00.000,,0.01,0,
2017-12-08 11:00:00.000,,0.01,0,
2017-12-08 11:35:00.000,,0.01,0,
2017-12-08 12:10:00.000,0.02619747535881034,0.01,1,-1.0
2017-12-08 12:40:00.000,0.016844121457946004,0.01,1,-1.0
2017-12-08 13:55:00.000,0.023171364343765877,0.01,1,-1.0
2017-12-08 14:50:00.000,,0.01,0,
2017-12-08 17:00:00.000,,0.01,0,
2017-12-08 17:50:00.000,,0.01,0,
2017-12-08 19:30:00.000,,0.01,0,
2017-12-08 19:40:00.000,,0.01,0,
2017-12-08 20:45:00.000,,0.01,0,
2017-12-08 22:05:00.000,,0.01,0,
2017-12-08 23:10:00.000,,0.01,0,
2017-12-09 02:05:00.000,,0.01,0,
2017-12-09 03:20:00.000,,0.01,0,
2017-12-09 04:35:00.000,,0.01,0,
2017-12-09 05:15:00.000,,0.01,0,
2017-12-09 06:00:00.000,,0.01,0,
2017-12-09 09:00:00.000,,0.01,0,
2017-12-09 10:30:00.000,,0.01,0,
2017-12-09 11:05:00.000,,0.01,0,
2017-12-09 12:15:00.000,,0.01,0,
2017-12-09 13:10:00.000,,0.01,0,
2017-12-09 15:35:00.000,,0.01,0,
2017-12-09 16:30:00.000,0.07552870090634434,0.01,1,-1.0
2017-12-09 17:05:00.000,0.08141993957703941,0.01,1,-1.0
2017-12-09 17:50:00.000,,0.01,0,
2017-12-09 18:25:00.000,0.014744221076415265,0.01,1,1.0
2017-12-09 20:45:00.000,,0.01,0,
2017-12-09 21:50:00.000,,0.01,0,
2017-12-10 00:10:00.000,,0.01,0,
2017-12-10 01:10:00.000,,0.01,0,
2017-12-10 01:45:00.000,,0.01,0,
2017-12-10 02:55:00.000,-0.03718079043834521,0.01,0,1.0
2017-12-10 03:50:00.000,-0.032351939568434185,0.01,0,1.0
2017-12-10 04:35:00.000,0.016572818018940394,0.01,1,1.0
2017-12-10 05:20:00.000,0.023981871970794044,0.01,1,1.0
2017-12-10 06:15:00.000,,0.01,0,
2017-12-10 07:20:00.000,,0.01,0,
2017-12-10 08:40:00.000,,0.01,0,
2017-12-10 10:10:00.000,,0.01,0,
2017-12-10 11:10:00.000,,0.01,0,
2017-12-10 12:20:00.000,,0.01,0,
2017-12-10 13:30:00.000,,0.01,0,
2017-12-10 14:15:00.000,,0.01,0,
2017-12-10 15:05:00.000,,0.01,0,
2017-12-10 16:10:00.000,,0.01,0,
2017-12-10 17:00:00.000,,0.01,0,
2017-12-10 18:40:00.000,,0.01,0,
2017-12-10 21:00:00.000,,0.01,0,
2017-12-10 21:50:00.000,,0.01,0,
2017-12-10 22:45:00.000,,0.01,0,
2017-12-10 23:25:00.000,,0.01,0,
2017-12-11 00:35:00.000,,0.01,0,
2017-12-11 01:15:00.000,,0.01,0,
2017-12-11 02:10:00.000,,0.01,0,
2017-12-11 03:25:00.000,,0.01,0,
2017-12-11 04:15:00.000,,0.01,0,
2017-12-11 05:20:00.000,,0.01,0,
2017-12-11 06:20:00.000,,0.01,0,
2017-12-11 07:30:00.000,,0.01,0,
2017-12-11 08:20:00.000,,0.01,0,
2017-12-11 09:00:00.000,,0.01,0,
2017-12-11 10:25:00.000,,0.01,0,
2017-12-11 11:40:00.000,,0.01,0,
2017-12-11 12:05:00.000,,0.01,0,
2017-12-11 13:20:00.000,0.01040885762066801,0.01,1,-1.0
2017-12-11 15:05:00.000,,0.01,0,
2017-12-11 16:10:00.000,,0.01,0,
2017-12-11 17:10:00.000,0.02502433717001651,0.01,1,-1.0
2017-12-11 18:25:00.000,,0.01,0,
2017-12-11 20:10:00.000,,0.01,0,
2017-12-11 21:50:00.000,,0.01,0,
2017-12-11 23:40:00.000,,0.01,0,
2017-12-12 00:25:00.000,,0.01,0,
2017-12-12 01:35:00.000,,0.01,0,
2017-12-12 02:20:00.000,,0.01,0,
2017-12-12 03:10:00.000,,0.01,0,
2017-12-12 04:20:00.000,,0.01,0,
2017-12-12 04:55:00.000,,0.01,0,
2017-12-12 05:35:00.000,,0.01,0,
2017-12-12 06:40:00.000,0.016759465478841884,0.01,1,-1.0
2017-12-12 07:25:00.000,,0.01,0,
2017-12-12 08:30:00.000,,0.01,0,
2017-12-12 12:10:00.000,,0.01,0,
2017-12-12 12:45:00.000,-0.03244680851063797,0.01,0,-1.0
2017-12-12 13:30:00.000,,0.01,0,
2017-12-12 14:10:00.000,-0.021647008016410618,0.01,0,-1.0
2017-12-12 15:00:00.000,,0.01,0,
2017-12-12 15:25:00.000,,0.01,0,
2017-12-12 15:50:00.000,,0.01,0,
2017-12-12 16:20:00.000,,0.01,0,
2017-12-12 16:30:00.000,0.04747077460941784,0.01,1,-1.0
2017-12-12 16:55:00.000,0.02195461835774193,0.01,1,-1.0
2017-12-12 17:25:00.000,0.038812411231290644,0.01,1,-1.0
2017-12-12 18:15:00.000,,0.01,0,
2017-12-12 19:10:00.000,,0.01,0,
2017-12-12 19:50:00.000,,0.01,0,
2017-12-12 20:35:00.000,,0.01,0,
2017-12-12 22:05:00.000,,0.01,0,
2017-12-12 22:50:00.000,,0.01,0,
2017-12-12 23:55:00.000,0.012013029315960821,0.01,1,-1.0
2017-12-13 00:40:00.000,,0.01,0,
2017-12-13 01:20:00.000,,0.01,0,
2017-12-13 02:15:00.000,,0.01,0,
2017-12-13 02:50:00.000,,0.01,0,
2017-12-13 03:50:00.000,0.0165426429500124,0.01,1,1.0
2017-12-13 04:45:00.000,0.013171143222575621,0.01,1,1.0
2017-12-13 06:20:00.000,,0.01,0,
2017-12-13 08:05:00.000,,0.01,0,
2017-12-13 09:00:00.000,,0.01,0,
2017-12-13 09:40:00.000,,0.01,0,
2017-12-13 09:50:00.000,,0.01,0,
2017-12-13 10:10:00.000,,0.01,0,
2017-12-13 10:15:00.000,-0.02749116440143251,0.01,0,-1.0
2017-12-13 10:25:00.000,0.01348622529929333,0.01,1,-1.0
2017-12-13 10:40:00.000,-0.054590909090909134,0.01,0,-1.0
2017-12-13 11:05:00.000,-0.06327272727272693,0.01,0,-1.0
2017-12-13 11:20:00.000,,0.01,0,
2017-12-13 11:35:00.000,0.07861825282439883,0.01,1,-1.0
2017-12-13 12:00:00.000,0.08438328141708129,0.01,1,-1.0
2017-12-13 12:15:00.000,,0.01,0,
2017-12-13 12:30:00.000,,0.01,0,
2017-12-13 12:40:00.000,,0.01,0,
2017-12-13 13:05:00.000,,0.01,0,
2017-12-13 13:20:00.000,,0.01,0,
2017-12-13 13:45:00.000,,0.01,0,
2017-12-13 14:05:00.000,,0.01,0,
2017-12-13 14:35:00.000,,0.01,0,
2017-12-13 15:05:00.000,,0.01,0,
2017-12-13 16:10:00.000,,0.01,0,
2017-12-13 16:40:00.000,,0.01,0,
2017-12-13 17:10:00.000,,0.01,0,
2017-12-13 17:30:00.000,,0.01,0,
2017-12-13 17:45:00.000,,0.01,0,
2017-12-13 18:10:00.000,,0.01,0,
2017-12-13 18:25:00.000,,0.01,0,
2017-12-13 18:45:00.000,,0.01,0,
2017-12-13 19:50:00.000,,0.01,0,
2017-12-13 20:45:00.000,,0.01,0,
2017-12-13 21:25:00.000,,0.01,0,
2017-12-13 22:25:00.000,,0.01,0,
2017-12-13 23:35:00.000,,0.01,0,
2017-12-14 00:15:00.000,,0.01,0,
2017-12-14 01:25:00.000,,0.01,0,
2017-12-14 01:50:00.000,,0.01,0,
2017-12-14 02:35:00.000,-0.053941908713692865,0.01,0,-1.0
2017-12-14 03:25:00.000,,0.01,0,
2017-12-14 03:40:00.000,0.02865030674846647,0.01,1,-1.0
2017-12-14 03:55:00.000,-0.044361930818839324,0.01,0,-1.0
2017-12-14 04:15:00.000,,0.01,0,
2017-12-14 04:35:00.000,0.0605858585858583,0.01,1,-1.0
2017-12-14 05:05:00.000,0.0269709543568466,0.01,1,-1.0
2017-12-14 05:35:00.000,,0.01,0,
2017-12-14 06:30:00.000,,0.01,0,
2017-12-14 07:10:00.000,,0.01,0,
2017-12-14 08:25:00.000,,0.01,0,
2017-12-14 09:10:00.000,,0.01,0,
2017-12-14 10:15:00.000,,0.01,0,
2017-12-14 12:25:00.000,,0.01,0,
2017-12-14 13:25:00.000,,0.01,0,
2017-12-14 14:25:00.000,,0.01,0,
2017-12-14 15:15:00.000,,0.01,0,
2017-12-14 15:55:00.000,,0.01,0,
2017-12-14 16:30:00.000,,0.01,0,
2017-12-14 17:25:00.000,,0.01,0,
2017-12-14 18:10:00.000,,0.01,0,
2017-12-14 18:50:00.000,,0.01,0,
2017-12-14 20:15:00.000,,0.01,0,
2017-12-14 21:10:00.000,,0.01,0,
2017-12-14 23:00:00.000,,0.01,0,
2017-12-15 01:05:00.000,,0.01,0,
2017-12-15 02:00:00.000,,0.01,0,
2017-12-15 02:35:00.000,0.03173662629470719,0.01,1,1.0
2017-12-15 03:00:00.000,0.04830941142471823,0.01,1,1.0
2017-12-15 03:30:00.000,0.04337238685963718,0.01,1,1.0
2017-12-15 04:35:00.000,,0.01,0,
2017-12-15 08:40:00.000,,0.01,0,
2017-12-15 10:20:00.000,,0.01,0,
2017-12-15 11:30:00.000,,0.01,0,
2017-12-15 13:05:00.000,,0.01,0,
2017-12-15 14:00:00.000,,0.01,0,
2017-12-15 15:40:00.000,,0.01,0,
2017-12-15 16:05:00.000,,0.01,0,
2017-12-15 17:40:00.000,,0.01,0,
2017-12-15 20:35:00.000,,0.01,0,
2017-12-15 23:35:00.000,,0.01,0,
2017-12-16 00:30:00.000,,0.01,0,
2017-12-16 00:50:00.000,0.042250086369825635,0.01,1,-1.0
2017-12-16 01:45:00.000,-0.04609867209460128,0.01,0,-1.0
2017-12-16 03:20:00.000,,0.01,0,
2017-12-16 04:45:00.000,,0.01,0,
2017-12-16 06:50:00.000,,0.01,0,
2017-12-16 09:30:00.000,,0.01,0,
2017-12-16 12:25:00.000,,0.01,0,
2017-12-16 13:35:00.000,,0.01,0,
2017-12-16 15:00:00.000,,0.01,0,
2017-12-16 16:00:00.000,,0.01,0,
2017-12-16 17:10:00.000,,0.01,0,
2017-12-16 19:50:00.000,,0.01,0,
2017-12-16 21:55:00.000,,0.01,0,
2017-12-16 23:50:00.000,,0.01,0,
2017-12-17 03:10:00.000,,0.01,0,
2017-12-17 04:00:00.000,,0.01,0,
2017-12-17 04:25:00.000,0.022356562286893977,0.01,1,-1.0
2017-12-17 04:40:00.000,0.039312899718008554,0.01,1,-1.0
2017-12-17 04:50:00.000,-0.07575292995366611,0.01,0,-1.0
2017-12-17 05:20:00.000,0.043626666666666924,0.01,1,-1.0
2017-12-17 06:10:00.000,0.03935698447893565,0.01,1,-1.0
2017-12-17 07:05:00.000,-0.03156538544127141,0.01,0,-1.0
2017-12-17 07:55:00.000,,0.01,0,
2017-12-17 09:30:00.000,,0.01,0,
2017-12-17 10:50:00.000,,0.01,0,
2017-12-17 11:15:00.000,,0.01,0,
2017-12-17 12:00:00.000,,0.01,0,
2017-12-17 12:55:00.000,,0.01,0,
2017-12-17 13:50:00.000,,0.01,0,
2017-12-17 14:20:00.000,,0.01,0,
2017-12-17 14:45:00.000,,0.01,0,
2017-12-17 15:25:00.000,,0.01,0,
2017-12-17 16:00:00.000,,0.01,0,
2017-12-17 16:15:00.000,,0.01,0,
2017-12-17 16:35:00.000,,0.01,0,
2017-12-17 16:50:00.000,-0.042732536832075674,0.01,0,-1.0
2017-12-17 17:15:00.000,,0.01,0,
2017-12-17 17:40:00.000,,0.01,0,
2017-12-17 17:50:00.000,,0.01,0,
2017-12-17 18:00:00.000,-0.022690763052208407,0.01,0,-1.0
2017-12-17 18:05:00.000,0.053414285714285414,0.01,1,-1.0
2017-12-17 18:15:00.000,,0.01,0,
2017-12-17 18:20:00.000,,0.01,0,
2017-12-17 18:30:00.000,,0.01,0,
2017-12-17 18:45:00.000,,0.01,0,
2017-12-17 18:50:00.000,,0.01,0,
2017-12-17 19:20:00.000,,0.01,0,
2017-12-17 19:40:00.000,,0.01,0,
2017-12-17 20:15:00.000,,0.01,0,
2017-12-17 20:35:00.000,,0.01,0,
2017-12-17 20:50:00.000,,0.01,0,
2017-12-17 21:35:00.000,,0.01,0,
2017-12-17 22:20:00.000,,0.01,0,
2017-12-17 22:50:00.000,,0.01,0,
2017-12-17 23:15:00.000,,0.01,0,
2017-12-17 23:25:00.000,,0.01,0,
2017-12-18 00:20:00.000,,0.01,0,
2017-12-18 00:50:00.000,,0.01,0,
2017-12-18 01:00:00.000,,0.01,0,
2017-12-18 01:15:00.000,,0.01,0,
2017-12-18 01:25:00.000,,0.01,0,
2017-12-18 01:35:00.000,,0.01,0,
2017-12-18 01:50:00.000,,0.01,0,
2017-12-18 02:15:00.000,,0.01,0,
2017-12-18 03:00:00.000,,0.01,0,
2017-12-18 03:05:00.000,,0.01,0,
2017-12-18 04:20:00.000,,0.01,0,
2017-12-18 05:00:00.000,,0.01,0,
2017-12-18 06:25:00.000,,0.01,0,
2017-12-18 07:35:00.000,,0.01,0,
2017-12-18 08:35:00.000,,0.01,0,
2017-12-18 09:15:00.000,,0.01,0,
2017-12-18 09:30:00.000,,0.01,0,
2017-12-18 09:45:00.000,0.04185277529632914,0.01,1,-1.0
2017-12-18 10:35:00.000,-0.025961038961039407,0.01,0,-1.0
2017-12-18 11:20:00.000,-0.04914425733538341,0.01,0,-1.0
2017-12-18 11:45:00.000,,0.01,0,
2017-12-18 12:00:00.000,,0.01,0,
2017-12-18 13:40:00.000,,0.01,0,
2017-12-18 14:00:00.000,,0.01,0,
2017-12-18 14:15:00.000,,0.01,0,
2017-12-18 14:30:00.000,,0.01,0,
2017-12-18 14:55:00.000,,0.01,0,
2017-12-18 15:35:00.000,,0.01,0,
2017-12-18 16:20:00.000,,0.01,0,
2017-12-18 17:00:00.000,,0.01,0,
2017-12-18 19:20:00.000,,0.01,0,
2017-12-18 22:15:00.000,,0.01,0,
2017-12-18 23:15:00.000,,0.01,0,
2017-12-19 00:50:00.000,,0.01,0,
2017-12-19 00:55:00.000,,0.01,0,
2017-12-19 02:00:00.000,,0.01,0,
2017-12-19 02:45:00.000,,0.01,0,
2017-12-19 03:05:00.000,-0.03473929922232899,0.01,0,-1.0
2017-12-19 03:30:00.000,,0.01,0,
2017-12-19 04:05:00.000,,0.01,0,
2017-12-19 04:35:00.000,,0.01,0,
2017-12-19 06:45:00.000,,0.01,0,
2017-12-19 07:40:00.000,,0.01,0,
2017-12-19 08:35:00.000,,0.01,0,
2017-12-19 09:20:00.000,,0.01,0,
2017-12-19 09:45:00.000,,0.01,0,
2017-12-19 10:05:00.000,,0.01,0,
2017-12-19 10:10:00.000,,0.01,0,
2017-12-19 10:30:00.000,-0.10573770491803336,0.01,0,1.0
2017-12-19 10:40:00.000,0.05407882676443676,0.01,1,1.0
2017-12-19 10:45:00.000,0.014521739130434197,0.01,1,1.0
2017-12-19 11:10:00.000,,0.01,0,
2017-12-19 11:15:00.000,,0.01,0,
2017-12-19 11:20:00.000,,0.01,0,
2017-12-19 11:35:00.000,,0.01,0,
2017-12-19 11:50:00.000,,0.01,0,
2017-12-19 12:00:00.000,,0.01,0,
2017-12-19 12:35:00.000,,0.01,0,
2017-12-19 13:20:00.000,,0.01,0,
2017-12-19 13:45:00.000,,0.01,0,
2017-12-19 14:00:00.000,,0.01,0,
2017-12-19 14:30:00.000,,0.01,0,
2017-12-19 15:00:00.000,,0.01,0,
2017-12-19 15:20:00.000,0.042908224076281254,0.01,1,1.0
2017-12-19 15:50:00.000,,0.01,0,
2017-12-19 16:40:00.000,,0.01,0,
2017-12-19 17:30:00.000,,0.01,0,
2017-12-19 20:20:00.000,,0.01,0,
2017-12-19 21:15:00.000,,0.01,0,
2017-12-19 21:25:00.000,,0.01,0,
2017-12-19 21:55:00.000,,0.01,0,
2017-12-19 22:15:00.000,0.011227533910385779,0.01,1,1.0
2017-12-19 22:35:00.000,0.011614837017609458,0.01,1,1.0
2017-12-19 23:05:00.000,,0.01,0,
2017-12-19 23:50:00.000,,0.01,0,
2017-12-20 00:10:00.000,,0.01,0,
2017-12-20 00:25:00.000,,0.01,0,
2017-12-20 00:30:00.000,-0.05229999999999946,0.01,0,1.0
2017-12-20 00:35:00.000,0.11670359818507903,0.01,1,1.0
2017-12-20 00:45:00.000,-0.02836309805033188,0.01,0,1.0
2017-12-20 00:55:00.000,,0.01,0,
2017-12-20 01:05:00.000,,0.01,0,
2017-12-20 01:15:00.000,,0.01,0,
2017-12-20 01:35:00.000,,0.01,0,
2017-12-20 01:55:00.000,,0.01,0,
2017-12-20 02:10:00.000,,0.01,0,
2017-12-20 02:35:00.000,,0.01,0,
2017-12-20 02:50:00.000,,0.01,0,
2017-12-20 03:25:00.000,,0.01,0,
2017-12-20 04:40:00.000,,0.01,0,
2017-12-20 05:50:00.000,,0.01,0,
2017-12-20 07:35:00.000,,0.01,0,
2017-12-20 07:55:00.000,,0.01,0,
2017-12-20 08:15:00.000,,0.01,0,
2017-12-20 08:40:00.000,0.022032693674485015,0.01,1,-1.0
2017-12-20 09:15:00.000,-0.024122959119977194,0.01,0,-1.0
2017-12-20 10:20:00.000,0.026616348618627717,0.01,1,-1.0
2017-12-20 11:30:00.000,,0.01,0,
2017-12-20 12:30:00.000,,0.01,0,
2017-12-20 13:30:00.000,,0.01,0,
2017-12-20 13:50:00.000,,0.01,0,
2017-12-20 15:10:00.000,,0.01,0,
2017-12-20 16:15:00.000,,0.01,0,
2017-12-20 16:50:00.000,,0.01,0,
2017-12-20 17:15:00.000,,0.01,0,
2017-12-20 19:00:00.000,,0.01,0,
2017-12-20 19:55:00.000,,0.01,0,
2017-12-20 20:10:00.000,,0.01,0,
2017-12-20 20:35:00.000,,0.01,0,
2017-12-20 20:40:00.000,0.014272541915040238,0.01,1,-1.0
2017-12-20 20:50:00.000,0.05682052126652137,0.01,1,-1.0
2017-12-20 21:00:00.000,,0.01,0,
2017-12-20 21:40:00.000,,0.01,0,
2017-12-20 22:00:00.000,,0.01,0,
2017-12-20 22:35:00.000,,0.01,0,
2017-12-20 23:55:00.000,,0.01,0,
2017-12-21 00:45:00.000,,0.01,0,
2017-12-21 01:40:00.000,,0.01,0,
2017-12-21 02:15:00.000,,0.01,0,
2017-12-21 02:30:00.000,,0.01,0,
2017-12-21 03:35:00.000,,0.01,0,
2017-12-21 04:10:00.000,,0.01,0,
2017-12-21 05:10:00.000,,0.01,0,
2017-12-21 06:05:00.000,,0.01,0,
2017-12-21 08:15:00.000,,0.01,0,
2017-12-21 09:50:00.000,,0.01,0,
2017-12-21 10:05:00.000,,0.01,0,
