,ret,trgt,bin,side
2017-12-10 16:30:00.000,,0.01,0,
2017-12-10 17:25:00.000,,0.01,0,
2017-12-10 18:55:00.000,,0.01,0,
2017-12-10 19:45:00.000,,0.01,0,
2017-12-10 20:40:00.000,,0.01,0,
2017-12-10 21:30:00.000,,0.01,0,
2017-12-10 22:20:00.000,,0.01,0,
2017-12-10 23:05:00.000,,0.01,0,
2017-12-10 23:45:00.000,,0.01,0,
2017-12-11 01:25:00.000,,0.01,0,
2017-12-11 02:00:00.000,,0.01,0,
2017-12-11 02:50:00.000,,0.01,0,
2017-12-11 03:35:00.000,,0.01,0,
2017-12-11 04:05:00.000,0.01854385629181543,0.01,1,-1.0
2017-12-11 04:55:00.000,,0.01,0,
2017-12-11 05:45:00.000,,0.01,0,
2017-12-11 06:20:00.000,,0.01,0,
2017-12-11 08:10:00.000,,0.01,0,
2017-12-11 08:50:00.000,,0.01,0,
2017-12-11 09:50:00.000,,0.01,0,
2017-12-11 11:00:00.000,,0.01,0,
2017-12-11 12:00:00.000,,0.01,0,
2017-12-11 12:55:00.000,,0.01,0,
2017-12-11 13:55:00.000,,0.01,0,
2017-12-11 16:10:00.000,,0.01,0,
2017-12-11 17:15:00.000,,0.01,0,
2017-12-11 18:10:00.000,,0.01,0,
2017-12-11 19:55:00.000,,0.01,0,
2017-12-11 20:40:00.000,,0.01,0,
2017-12-11 22:55:00.000,,0.01,0,
2017-12-11 23:35:00.000,,0.01,0,
2017-12-12 00:35:00.000,,0.01,0,
2017-12-12 01:55:00.000,,0.01,0,
2017-12-12 02:50:00.000,,0.01,0,
2017-12-12 03:55:00.000,,0.01,0,
2017-12-12 06:05:00.000,,0.01,0,
2017-12-12 07:20:00.000,,0.01,0,
2017-12-12 08:25:00.000,,0.01,0,
2017-12-12 09:35:00.000,,0.01,0,
2017-12-12 10:30:00.000,,0.01,0,
2017-12-12 12:55:00.000,,0.01,0,
2017-12-12 13:45:00.000,,0.01,0,
2017-12-12 14:35:00.000,,0.01,0,
2017-12-12 15:30:00.000,,0.01,0,
2017-12-12 16:40:00.000,,0.01,0,
2017-12-12 18:05:00.000,,0.01,0,
2017-12-12 19:15:00.000,,0.01,0,
2017-12-12 23:35:00.000,,0.01,0,
2017-12-13 01:45:00.000,,0.01,0,
2017-12-13 02:50:00.000,,0.01,0,
2017-12-13 03:40:00.000,0.012249508543192844,0.01,1,1.0
2017-12-13 04:35:00.000,,0.01,0,
2017-12-13 05:25:00.000,,0.01,0,
2017-12-13 06:30:00.000,,0.01,0,
2017-12-13 07:35:00.000,,0.01,0,
2017-12-13 09:05:00.000,,0.01,0,
2017-12-13 10:10:00.000,,0.01,0,
2017-12-13 10:55:00.000,,0.01,0,
2017-12-13 11:50:00.000,,0.01,0,
2017-12-13 12:45:00.000,,0.01,0,
2017-12-13 15:10:00.000,,0.01,0,
2017-12-13 16:25:00.000,,0.01,0,
2017-12-13 17:10:00.000,,0.01,0,
2017-12-13 17:55:00.000,,0.01,0,
2017-12-13 18:35:00.000,,0.01,0,
2017-12-13 19:25:00.000,0.022236324243939842,0.01,1,1.0
2017-12-13 20:15:00.000,,0.01,0,
2017-12-13 21:00:00.000,,0.01,0,
2017-12-13 21:50:00.000,,0.01,0,
2017-12-13 22:40:00.000,,0.01,0,
2017-12-13 23:25:00.000,,0.01,0,
2017-12-14 00:15:00.000,,0.01,0,
2017-12-14 00:55:00.000,,0.01,0,
2017-12-14 01:45:00.000,,0.01,0,
2017-12-14 02:35:00.000,,0.01,0,
2017-12-14 04:20:00.000,,0.01,0,
2017-12-14 05:05:00.000,,0.01,0,
2017-12-14 06:05:00.000,,0.01,0,
2017-12-14 07:05:00.000,,0.01,0,
2017-12-14 08:00:00.000,,0.01,0,
2017-12-14 08:40:00.000,,0.01,0,
2017-12-14 09:35:00.000,,0.01,0,
2017-12-14 10:40:00.000,,0.01,0,
2017-12-14 11:35:00.000,,0.01,0,
2017-12-14 12:30:00.000,,0.01,0,
2017-12-14 13:30:00.000,,0.01,0,
2017-12-14 14:40:00.000,,0.01,0,
2017-12-14 15:25:00.000,,0.01,0,
2017-12-14 16:20:00.000,,0.01,0,
2017-12-14 17:25:00.000,,0.01,0,
2017-12-14 20:50:00.000,,0.01,0,
2017-12-14 22:00:00.000,,0.01,0,
2017-12-15 00:20:00.000,,0.01,0,
2017-12-15 01:20:00.000,,0.01,0,
2017-12-15 02:20:00.000,0.014020062181028692,0.01,1,-1.0
2017-12-15 02:55:00.000,0.011477029131097494,0.01,1,-1.0
2017-12-15 03:35:00.000,0.011965741772746785,0.01,1,-1.0
2017-12-15 04:35:00.000,,0.01,0,
2017-12-15 05:35:00.000,,0.01,0,
2017-12-15 08:10:00.000,,0.01,0,
2017-12-15 09:15:00.000,,0.01,0,
2017-12-15 10:05:00.000,,0.01,0,
2017-12-15 12:15:00.000,,0.01,0,
2017-12-15 13:15:00.000,,0.01,0,
2017-12-15 15:20:00.000,,0.01,0,
2017-12-15 16:25:00.000,,0.01,0,
2017-12-15 17:40:00.000,,0.01,0,
2017-12-15 20:20:00.000,,0.01,0,
2017-12-15 22:05:00.000,,0.01,0,
2017-12-15 23:40:00.000,,0.01,0,
2017-12-16 01:10:00.000,,0.01,0,
2017-12-16 03:35:00.000,,0.01,0,
2017-12-16 06:00:00.000,,0.01,0,
2017-12-16 08:30:00.000,,0.01,0,
2017-12-16 12:15:00.000,,0.01,0,
2017-12-16 14:00:00.000,,0.01,0,
2017-12-16 15:40:00.000,,0.01,0,
2017-12-16 16:50:00.000,-0.028636776263882502,0.01,0,-1.0
2017-12-16 19:50:00.000,,0.01,0,
2017-12-17 00:25:00.000,,0.01,0,
2017-12-17 01:40:00.000,,0.01,0,
2017-12-17 02:40:00.000,,0.01,0,
2017-12-17 04:45:00.000,,0.01,0,
2017-12-17 05:45:00.000,,0.01,0,
2017-12-17 07:00:00.000,,0.01,0,
2017-12-17 08:05:00.000,,0.01,0,
2017-12-17 09:15:00.000,,0.01,0,
2017-12-17 10:25:00.000,,0.01,0,
2017-12-17 11:30:00.000,,0.01,0,
2017-12-17 12:30:00.000,,0.01,0,
2017-12-17 13:10:00.000,,0.01,0,
2017-12-17 14:15:00.000,,0.01,0,
2017-12-17 15:00:00.000,,0.01,0,
2017-12-17 15:40:00.000,,0.01,0,
2017-12-17 16:45:00.000,,0.01,0,
2017-12-17 17:55:00.000,,0.01,0,
2017-12-17 18:45:00.000,,0.01,0,
2017-12-17 19:40:00.000,,0.01,0,
2017-12-17 20:25:00.000,,0.01,0,
2017-12-17 21:55:00.000,,0.01,0,
2017-12-17 23:00:00.000,,0.01,0,
2017-12-18 00:25:00.000,,0.01,0,
2017-12-18 00:50:00.000,,0.01,0,
2017-12-18 01:10:00.000,,0.01,0,
2017-12-18 01:30:00.000,0.026106887298749104,0.01,1,1.0
2017-12-18 01:50:00.000,,0.01,0,
2017-12-18 02:25:00.000,,0.01,0,
2017-12-18 04:00:00.000,,0.01,0,
2017-12-18 05:55:00.000,,0.01,0,
2017-12-18 08:05:00.000,,0.01,0,
2017-12-18 11:25:00.000,,0.01,0,
2017-12-18 12:15:00.000,,0.01,0,
2017-12-18 13:45:00.000,,0.01,0,
2017-12-18 14:15:00.000,,0.01,0,
2017-12-18 14:55:00.000,,0.01,0,
2017-12-18 15:55:00.000,,0.01,0,
2017-12-18 17:00:00.000,,0.01,0,
2017-12-18 18:10:00.000,,0.01,0,
2017-12-18 19:10:00.000,,0.01,0,
2017-12-18 22:00:00.000,,0.01,0,
2017-12-18 23:20:00.000,,0.01,0,
2017-12-19 00:30:00.000,,0.01,0,
2017-12-19 03:35:00.000,,0.01,0,
2017-12-19 07:10:00.000,,0.01,0,
2017-12-19 08:35:00.000,,0.01,0,
2017-12-19 09:40:00.000,,0.01,0,
2017-12-19 10:05:00.000,,0.01,0,
2017-12-19 10:20:00.000,-0.053145714285714796,0.01,0,1.0
2017-12-19 10:40:00.000,0.017021777374102598,0.01,1,1.0
2017-12-19 10:55:00.000,0.024223830999287044,0.01,1,1.0
2017-12-19 11:15:00.000,0.02339193822558383,0.01,1,1.0
2017-12-19 11:40:00.000,,0.01,0,
2017-12-19 12:00:00.000,,0.01,0,
2017-12-19 12:35:00.000,,0.01,0,
2017-12-19 13:05:00.000,,0.01,0,
2017-12-19 13:40:00.000,,0.01,0,
2017-12-19 14:15:00.000,,0.01,0,
2017-12-19 14:50:00.000,,0.01,0,
2017-12-19 15:20:00.000,,0.01,0,
2017-12-19 16:00:00.000,,0.01,0,
2017-12-19 16:45:00.000,,0.01,0,
2017-12-19 17:30:00.000,,0.01,0,
2017-12-19 18:40:00.000,,0.01,0,
2017-12-19 20:45:00.000,,0.01,0,
2017-12-19 21:25:00.000,,0.01,0,
2017-12-19 21:50:00.000,,0.01,0,
2017-12-19 22:30:00.000,,0.01,0,
2017-12-19 23:55:00.000,,0.01,0,
2017-12-20 00:20:00.000,,0.01,0,
2017-12-20 00:35:00.000,0.08693658932695847,0.01,1,1.0
2017-12-20 00:45:00.000,-0.020239139227416714,0.01,0,1.0
2017-12-20 01:00:00.000,,0.01,0,
2017-12-20 01:25:00.000,,0.01,0,
2017-12-20 01:45:00.000,,0.01,0,
2017-12-20 02:10:00.000,,0.01,0,
2017-12-20 02:35:00.000,,0.01,0,
2017-12-20 03:00:00.000,,0.01,0,
2017-12-20 05:40:00.000,,0.01,0,
2017-12-20 06:15:00.000,,0.01,0,
2017-12-20 06:50:00.000,,0.01,0,
2017-12-20 07:30:00.000,,0.01,0,
2017-12-20 08:20:00.000,,0.01,0,
2017-12-20 09:05:00.000,,0.01,0,
2017-12-20 10:00:00.000,,0.01,0,
2017-12-20 10:45:00.000,,0.01,0,
2017-12-20 13:20:00.000,,0.01,0,
2017-12-20 14:10:00.000,,0.01,0,
2017-12-20 15:30:00.000,,0.01,0,
2017-12-20 16:25:00.000,,0.01,0,
2017-12-20 17:05:00.000,,0.01,0,
2017-12-20 18:45:00.000,,0.01,0,
2017-12-20 20:55:00.000,,0.01,0,
2017-12-20 22:25:00.000,,0.01,0,
2017-12-21 00:00:00.000,,0.01,0,
2017-12-21 01:00:00.000,,0.01,0,
2017-12-21 01:40:00.000,,0.01,0,
2017-12-21 02:20:00.000,,0.01,0,
2017-12-21 03:05:00.000,,0.01,0,
2017-12-21 03:45:00.000,,0.01,0,
2017-12-21 05:00:00.000,,0.01,0,
2017-12-21 06:40:00.000,,0.01,0,
2017-12-21 07:15:00.000,,0.01,0,
2017-12-21 07:50:00.000,,0.01,0,
2017-12-21 08:30:00.000,,0.01,0,
2017-12-21 09:05:00.000,,0.01,0,
2017-12-21 09:35:00.000,,0.01,0,
2017-12-21 10:10:00.000,,0.01,0,
2017-12-21 10:40:00.000,,0.01,0,
2017-12-21 11:15:00.000,,0.01,0,
2017-12-21 12:00:00.000,,0.01,0,
2017-12-21 13:25:00.000,,0.01,0,
2017-12-21 13:55:00.000,,0.01,0,
2017-12-21 14:50:00.000,,0.01,0,
2017-12-21 15:10:00.000,0.022805337376185175,0.01,1,1.0
2017-12-21 15:25:00.000,-0.05770248808893719,0.01,0,1.0
2017-12-21 15:40:00.000,,0.01,0,
2017-12-21 15:50:00.000,,0.01,0,
2017-12-21 16:10:00.000,-0.03311589403973492,0.01,0,1.0
2017-12-21 16:30:00.000,,0.01,0,
2017-12-21 16:55:00.000,,0.01,0,
2017-12-21 17:25:00.000,,0.01,0,
2017-12-21 17:50:00.000,,0.01,0,
2017-12-21 18:20:00.000,,0.01,0,
2017-12-21 18:55:00.000,,0.01,0,
2017-12-21 19:35:00.000,,0.01,0,
2017-12-21 20:15:00.000,,0.01,0,
2017-12-21 21:00:00.000,,0.01,0,
2017-12-21 21:30:00.000,,0.01,0,
2017-12-21 22:10:00.000,,0.01,0,
2017-12-21 23:30:00.000,,0.01,0,
2017-12-22 00:05:00.000,,0.01,0,
2017-12-22 00:40:00.000,,0.01,0,
2017-12-22 01:10:00.000,,0.01,0,
2017-12-22 01:35:00.000,,0.01,0,
2017-12-22 01:55:00.000,,0.01,0,
2017-12-22 02:20:00.000,,0.01,0,
2017-12-22 02:45:00.000,,0.01,0,
2017-12-22 03:05:00.000,,0.01,0,
2017-12-22 03:15:00.000,,0.01,0,
2017-12-22 03:25:00.000,0.0365355135411336,0.01,1,1.0
2017-12-22 03:40:00.000,,0.01,0,
2017-12-22 03:55:00.000,,0.01,0,
2017-12-22 04:05:00.000,,0.01,0,
2017-12-22 04:25:00.000,,0.01,0,
2017-12-22 04:45:00.000,,0.01,0,
2017-12-22 05:05:00.000,,0.01,0,
2017-12-22 05:30:00.000,,0.01,0,
2017-12-22 05:55:00.000,,0.01,0,
2017-12-22 06:20:00.000,,0.01,0,
2017-12-22 06:40:00.000,,0.01,0,
2017-12-22 07:00:00.000,,0.01,0,
2017-12-22 07:10:00.000,,0.01,0,
2017-12-22 07:20:00.000,0.05952301587301645,0.01,1,1.0
2017-12-22 07:35:00.000,0.01867203219316016,0.01,1,1.0
2017-12-22 07:50:00.000,,0.01,0,
2017-12-22 08:10:00.000,,0.01,0,
2017-12-22 08:30:00.000,,0.01,0,
2017-12-22 08:50:00.000,,0.01,0,
2017-12-22 09:15:00.000,,0.01,0,
2017-12-22 09:35:00.000,,0.01,0,
2017-12-22 10:05:00.000,,0.01,0,
2017-12-22 10:40:00.000,,0.01,0,
2017-12-22 11:10:00.000,,0.01,0,
2017-12-22 11:50:00.000,,0.01,0,
2017-12-22 12:50:00.000,,0.01,0,
2017-12-22 13:15:00.000,,0.01,0,
2017-12-22 13:30:00.000,,0.01,0,
2017-12-22 13:50:00.000,,0.01,0,
2017-12-22 14:05:00.000,,0.01,0,
2017-12-22 14:15:00.000,0.10348537387747792,0.01,1,1.0
2017-12-22 14:25:00.000,-0.05812793592728949,0.01,0,1.0
2017-12-22 14:40:00.000,,0.01,0,
2017-12-22 14:55:00.000,,0.01,0,
2017-12-22 15:15:00.000,,0.01,0,
2017-12-22 15:30:00.000,,0.01,0,
2017-12-22 15:45:00.000,,0.01,0,
2017-12-22 16:05:00.000,,0.01,0,
2017-12-22 16:30:00.000,,0.01,0,
2017-12-22 17:00:00.000,,0.01,0,
2017-12-22 17:35:00.000,,0.01,0,
2017-12-22 18:20:00.000,,0.01,0,
2017-12-22 18:55:00.000,,0.01,0,
2017-12-22 19:30:00.000,,0.01,0,
2017-12-22 20:20:00.000,,0.01,0,
2017-12-22 20:50:00.000,,0.01,0,
2017-12-22 21:30:00.000,,0.01,0,
2017-12-22 22:15:00.000,,0.01,0,
2017-12-22 23:00:00.000,,0.01,0,
2017-12-22 23:30:00.000,,0.01,0,
2017-12-22 23:50:00.000,,0.01,0,
2017-12-23 00:25:00.000,,0.01,0,
2017-12-23 01:05:00.000,,0.01,0,
2017-12-23 02:10:00.000,,0.01,0,
2017-12-23 03:00:00.000,,0.01,0,
2017-12-23 03:50:00.000,,0.01,0,
2017-12-23 04:50:00.000,,0.01,0,
2017-12-23 05:40:00.000,,0.01,0,
2017-12-23 06:30:00.000,,0.01,0,
2017-12-23 07:30:00.000,,0.01,0,
2017-12-23 08:45:00.000,,0.01,0,
2017-12-23 10:05:00.000,,0.01,0,
2017-12-23 11:00:00.000,,0.01,0,
2017-12-23 11:50:00.000,,0.01,0,
2017-12-23 12:40:00.000,,0.01,0,
2017-12-23 13:45:00.000,,0.01,0,
2017-12-23 14:35:00.000,,0.01,0,
2017-12-23 15:25:00.000,,0.01,0,
2017-12-23 15:55:00.000,,0.01,0,
2017-12-23 16:40:00.000,,0.01,0,
2017-12-23 17:40:00.000,,0.01,0,
2017-12-23 19:15:00.000,,0.01,0,
2017-12-23 21:10:00.000,,0.01,0,
2017-12-23 22:50:00.000,,0.01,0,
